Brand,WaterProof,Gender,TimeDisplay,Chronograph,Rating,Price
Casio,200.0,1,2,1,0,725.0
Tommy Hilfiger,50.0,1,1,1,0,728.0
Seiko,100.0,1,1,0,0,729.0
Seiko,50.0,0,1,0,0,730.0
Victorinox,200.0,1,1,0,0,1738.0
Casio,100.0,0,1,1,0,739.0
Pierre Richardson,30.0,0,1,0,0,739.0
Bering,50.0,1,1,1,0,844.0
Diesel,50.0,1,1,1,0,744.0
Citizen,100.0,1,1,1,0,749.0
GANT,0.0,0,1,0,0,749.0
Casio,200.0,0,0,0,0,749.0
Bering,50.0,0,1,0,0,749.0
Citizen,50.0,0,1,0,0,749.0
Seiko,100.0,1,1,0,0,749.0
Casio,200.0,1,0,0,0,2050.0
Citizen,100.0,0,1,1,0,950.0
Seiko,100.0,1,1,1,0,750.0
Seiko,100.0,0,1,1,0,750.0
Wenger,100.0,1,1,0,0,750.0
Wenger,100.0,1,1,1,0,750.0
GANT,50.0,1,1,1,0,750.0
Casio,200.0,1,0,0,0,752.0
Maserati,100.0,1,1,1,0,760.0
Michel Herbelin,30.0,0,1,0,0,765.0
Just Cavalli,30.0,0,1,0,0,769.0
Casio,100.0,1,1,1,0,769.0
Tissot,100.0,1,1,0,0,3070.0
Seiko,100.0,1,1,1,0,773.0
Tissot,100.0,0,1,0,0,1875.0
Seiko,50.0,1,1,0,0,775.0
Just Cavalli,30.0,0,1,0,0,775.0
Victorinox,100.0,1,1,1,0,1779.0
Bering,50.0,0,1,0,0,779.0
Wenger,100.0,1,1,1,0,780.0
Emporio Armani,50.0,1,1,0,0,784.0
Casio,200.0,1,0,0,0,785.0
Seiko,100.0,1,1,1,0,785.0
Tissot,300.0,1,1,1,0,1789.0
Maserati,100.0,1,1,1,0,889.0
Casio,200.0,1,2,0,0,889.0
Certina,200.0,1,1,0,0,2890.0
Citizen,200.0,0,1,1,0,2590.0
Seiko,50.0,0,1,0,0,1890.0
Seiko,100.0,1,1,0,0,990.0
Citizen,100.0,1,1,0,0,790.0
Swiss Military,100.0,1,1,1,0,790.0
Casio,200.0,1,2,0,0,790.0
Diesel,50.0,1,1,1,0,794.0
Wenger,100.0,0,1,1,0,795.0
Emporio Armani,30.0,0,1,0,0,798.0
Tommy Hilfiger,50.0,1,1,0,0,798.0
Casio,100.0,1,2,0,0,899.0
Casio,200.0,1,2,0,0,899.0
Guess,100.0,0,1,0,0,799.0
Tommy Hilfiger,50.0,1,1,0,0,799.0
Lacoste,50.0,0,1,0,0,799.0
Certina,100.0,1,1,0,0,1800.0
Seiko,100.0,1,1,0,0,800.0
Victorinox,100.0,1,1,1,0,1805.0
Seiko,100.0,1,1,1,0,910.0
Casio,200.0,1,2,1,0,815.0
Seiko,100.0,1,1,1,0,1018.0
Victorinox,100.0,0,1,0,0,1819.0
Adi,30.0,1,1,0,0,819.0
Pierre Richardson,30.0,0,1,0,0,820.0
Bering,50.0,1,1,1,0,829.0
Casio,100.0,1,1,0,0,830.0
GANT,0.0,1,1,0,0,830.0
Diesel,50.0,1,1,1,0,834.0
Bering,50.0,0,1,0,0,834.0
Swiss Military,100.0,1,1,1,0,835.0
Pierre Richardson,30.0,1,1,0,0,839.0
Swiss Military,100.0,1,1,1,0,940.0
Citizen,100.0,1,1,0,0,1043.0
Diesel,50.0,1,1,1,0,844.0
Sector,30.0,1,1,1,0,1045.0
Certina,100.0,1,1,0,0,1045.0
Just Cavalli,30.0,0,1,0,0,845.0
Bering,50.0,0,1,0,0,846.0
Casio,200.0,1,2,0,0,1049.0
Calvin Klein,30.0,0,1,0,0,849.0
Wenger,100.0,1,1,0,0,849.0
Casio,200.0,1,2,0,0,849.0
Tommy Hilfiger,30.0,0,1,1,0,849.0
Certina,30.0,1,1,0,0,3350.0
Seiko,100.0,0,1,1,0,850.0
Swiss Military,100.0,0,1,1,0,850.0
Wenger,100.0,1,1,0,0,850.0
Seiko,100.0,1,1,0,0,955.0
Casio,200.0,1,0,0,0,855.0
Casio,200.0,1,1,1,0,1074.0
Seiko,100.0,1,1,0,0,974.0
Diesel,50.0,1,1,1,0,874.0
Citizen,100.0,1,1,0,0,875.0
Casio,200.0,1,2,1,0,875.0
Tissot,300.0,1,1,0,0,3079.0
Casio,200.0,1,2,1,0,1079.0
Tommy Hilfiger,50.0,1,1,1,0,879.0
Rado,30.0,1,1,0,0,6980.0
Casio,200.0,1,2,1,0,1080.0
GANT,50.0,1,1,0,0,880.0
Casio,100.0,1,2,1,0,1185.0
Victorinox,100.0,1,1,1,0,1989.0
Rado,30.0,0,1,0,0,2490.0
Certina,100.0,1,1,1,0,1990.0
Seiko,100.0,0,1,0,0,990.0
Wenger,100.0,1,1,1,0,890.0
Casio,200.0,1,2,1,0,895.0
Victorinox,200.0,1,1,0,0,1899.0
Guess,100.0,1,1,1,0,899.0
Prince,30.0,1,1,1,0,899.0
Guess,0.0,0,1,0,0,899.0
Swiss Military,100.0,0,1,0,0,899.0
Seiko,50.0,0,1,0,0,899.0
Lacoste,30.0,1,1,0,0,899.0
Wenger,100.0,0,1,1,0,899.0
Seiko,100.0,0,1,0,0,899.0
Maserati,50.0,1,1,1,0,899.0
Lacoste,50.0,1,1,0,0,899.0
Lacoste,30.0,0,1,0,0,899.0
Wenger,100.0,1,1,1,0,899.0
Lacoste,50.0,0,1,0,0,899.0
GANT,0.0,1,1,0,0,899.0
Just Cavalli,30.0,0,1,0,0,899.0
Tissot,30.0,1,1,1,0,1904.0
Tissot,300.0,1,1,1,0,2209.0
Tissot,50.0,1,1,0,0,1110.0
Citizen,100.0,1,1,1,0,1912.0
Michel Herbelin,30.0,0,1,0,0,1920.0
Bering,50.0,0,1,0,0,924.0
Wenger,100.0,1,1,1,0,1030.0
Tissot,50.0,1,1,0,0,1135.0
Casio,100.0,1,0,0,0,940.0
Casio,100.0,1,0,1,0,945.0
Victorinox,100.0,1,1,0,0,945.0
Guess,100.0,0,1,0,0,949.0
GANT,50.0,0,1,0,0,949.0
Seiko,100.0,1,1,0,0,949.0
Frederique Constant,30.0,0,1,0,0,2950.0
Victorinox,200.0,1,1,0,0,1950.0
Victorinox,100.0,1,1,1,0,950.0
Guess,100.0,0,1,0,0,950.0
Citizen,100.0,1,1,0,0,950.0
Guess,50.0,0,1,1,0,950.0
Guess,50.0,0,1,0,0,950.0
Seiko,100.0,1,1,0,0,950.0
Guess,0.0,1,1,1,0,950.0
Guess,0.0,0,1,0,0,950.0
Just Cavalli,30.0,0,1,0,0,955.0
Tissot,200.0,1,1,1,0,1963.0
Tissot,50.0,0,1,0,0,1965.0
Casio,200.0,1,0,0,0,965.0
Bering,50.0,0,1,0,0,966.0
Certina,100.0,1,1,0,0,1369.0
Victorinox,100.0,1,1,1,0,1970.0
Casio,50.0,1,0,0,0,74.0
Certina,300.0,1,1,0,0,3075.0
Seiko,100.0,1,1,0,0,1175.0
Casio,200.0,1,1,1,0,1279.0
Diesel,50.0,1,1,1,0,979.0
GANT,100.0,1,1,0,0,979.0
Certina,100.0,1,1,0,0,1980.0
Casio,200.0,1,2,0,0,983.0
Tissot,100.0,1,1,0,0,1989.0
GANT,50.0,1,1,0,0,989.0
Mariner,100.0,1,1,0,0,989.0
Mariner,100.0,1,1,1,0,989.0
Citizen,200.0,1,1,0,0,2990.0
Seiko,30.0,1,1,0,0,990.0
Casio,200.0,1,0,0,0,990.0
Bering,50.0,0,1,0,0,997.0
Seiko,100.0,1,1,1,0,1099.0
Wenger,100.0,1,1,1,0,999.0
Citizen,50.0,1,1,0,0,999.0
Lacoste,50.0,1,1,0,0,999.0
Seiko,100.0,1,1,0,0,999.0
Maserati,100.0,1,1,0,0,1000.0
Tissot,100.0,1,1,0,0,1407.0
Seiko,100.0,1,1,1,1,1209.0
Tissot,50.0,0,1,0,0,1016.0
Rado,30.0,0,1,0,0,3019.0
Seiko,100.0,1,1,0,0,1219.0
Victorinox,200.0,1,1,0,0,2020.0
Michel Herbelin,30.0,0,1,0,0,1020.0
Michel Herbelin,30.0,0,1,0,0,2025.0
Casio,0.0,1,0,0,0,125.0
Citizen,50.0,0,1,0,0,1032.0
GANT,50.0,0,1,0,0,1039.0
Certina,100.0,1,1,1,0,2140.0
Casio,200.0,1,1,0,0,1140.0
Mariner,100.0,1,1,0,0,1045.0
Certina,300.0,1,1,0,0,3349.0
Citizen,50.0,1,1,0,0,1349.0
Wenger,100.0,1,1,1,0,1049.0
Tissot,100.0,1,1,0,0,3050.0
Seiko,100.0,1,1,0,0,1050.0
Lacoste,30.0,0,1,0,0,1050.0
Bering,30.0,0,1,0,0,1059.0
Michel Herbelin,30.0,0,1,0,0,1060.0
Michel Herbelin,50.0,0,1,0,0,1060.0
Victorinox,100.0,1,1,0,0,2069.0
Seiko,100.0,1,1,1,0,1069.0
Casio,100.0,1,2,0,3,169.0
Casio,50.0,0,1,0,0,69.0
Casio,200.0,1,0,0,0,1070.0
Certina,100.0,1,1,1,0,3075.0
Casio,200.0,1,2,0,0,1075.0
Victorinox,200.0,1,1,0,0,2079.0
Maserati,100.0,1,1,1,0,1079.0
Mariner,100.0,1,1,0,0,1089.0
Casio,50.0,1,0,0,0,89.0
Tissot,100.0,1,1,0,0,1190.0
Seiko,100.0,1,1,1,0,1090.0
Guess,100.0,0,1,1,0,1090.0
Casio,50.0,1,0,1,0,190.0
Citizen,200.0,1,1,1,0,3192.0
Casio,100.0,1,2,1,0,1195.0
Casio,200.0,0,1,0,0,1095.0
Certina,100.0,1,1,0,0,1095.0
Casio,50.0,0,1,0,0,95.0
Tissot,100.0,0,1,1,0,2096.0
Casio,50.0,0,1,0,0,98.0
Tissot,30.0,1,1,1,0,2099.0
GANT,50.0,1,1,0,0,1199.0
Emporio Armani,30.0,1,1,0,0,1099.0
Wenger,100.0,1,1,1,0,1099.0
Wenger,100.0,0,1,1,0,1099.0
Q&Q,0.0,0,1,0,0,99.0
Q&Q,100.0,2,1,0,0,99.0
Casio,50.0,1,0,1,0,99.0
Guess,0.0,0,1,1,0,1100.0
Casio,50.0,0,1,0,0,100.0
Casio,50.0,1,1,0,0,100.0
Tissot,50.0,0,1,0,0,1105.0
Casio,50.0,1,0,0,0,109.0
Casio,100.0,2,0,0,0,109.0
Casio,50.0,1,1,0,0,109.0
Casio,100.0,1,1,0,0,109.0
Q&Q,100.0,2,1,0,0,109.0
Casio,50.0,0,0,0,0,109.0
Casio,50.0,0,0,1,0,109.0
Casio,100.0,1,0,1,1,109.0
Casio,50.0,4,0,0,0,109.0
Tissot,100.0,1,1,1,0,2310.0
Casio,50.0,1,2,0,0,110.0
Casio,100.0,1,0,1,0,113.0
Casio,100.0,1,1,0,1,113.0
Casio,50.0,0,0,1,0,115.0
Casio,50.0,1,1,0,0,115.0
Q&Q,0.0,0,1,0,0,115.0
Q&Q,30.0,1,1,0,0,115.0
Casio,50.0,1,0,1,0,117.0
Tissot,30.0,1,1,0,0,1118.0
Casio,30.0,1,1,0,0,118.0
Seiko,30.0,1,1,0,0,1119.0
Casio,50.0,1,1,0,0,120.0
Casio,0.0,0,0,0,0,120.0
Casio,30.0,0,1,0,0,120.0
Casio,50.0,0,1,0,0,120.0
Casio,100.0,1,0,1,0,120.0
Casio,50.0,0,0,0,0,125.0
Casio,50.0,0,1,0,0,125.0
Casio,50.0,1,1,1,0,125.0
Casio,0.0,1,1,0,0,125.0
Casio,100.0,1,0,0,0,228.0
Casio,30.0,0,1,0,0,128.0
Casio,50.0,0,1,0,0,128.0
Casio,200.0,1,2,0,0,1129.0
Casio,50.0,0,0,0,0,129.0
Casio,50.0,0,1,0,0,129.0
Casio,50.0,0,0,1,0,129.0
Victorinox,100.0,1,1,1,0,2130.0
Guess,100.0,0,1,1,0,1130.0
Casio,50.0,1,0,1,0,130.0
Casio,50.0,0,0,0,0,135.0
Casio,50.0,1,2,0,1,135.0
Casio,100.0,1,0,0,0,138.0
Casio,200.0,1,0,1,0,139.0
Casio,30.0,1,1,0,0,139.0
Casio,50.0,0,1,0,0,139.0
Casio,100.0,1,0,0,0,139.0
Frederique Constant,30.0,1,1,1,0,2340.0
Rado,0.0,0,1,0,0,2140.0
Certina,100.0,1,1,0,0,1540.0
Casio,30.0,0,1,0,0,140.0
Casio,100.0,1,0,0,0,144.0
Tissot,30.0,0,1,0,0,1345.0
Casio,50.0,1,1,0,0,145.0
Casio,30.0,0,1,0,0,148.0
Seiko,100.0,1,1,1,0,1249.0
Victorinox,100.0,0,1,0,0,1149.0
Casio,200.0,1,0,0,0,1149.0
Casio,100.0,1,0,0,0,149.0
Q&Q,30.0,1,1,0,0,149.0
Casio,30.0,1,1,0,0,149.0
Casio,50.0,1,0,0,0,149.0
Casio,50.0,0,2,0,0,149.0
Tissot,30.0,1,1,0,0,1350.0
Tissot,30.0,1,1,0,0,1250.0
Swarovski,50.0,0,1,0,0,1150.0
Casio,100.0,1,2,0,2,250.0
Casio,50.0,1,0,0,0,150.0
Casio,100.0,0,0,0,0,150.0
Casio,0.0,0,1,0,0,150.0
Casio,0.0,1,1,0,0,150.0
Casio,100.0,0,1,0,0,150.0
Casio,100.0,1,0,0,0,154.0
Casio,50.0,1,0,0,0,255.0
Casio,100.0,1,0,1,0,156.0
Casio,100.0,1,0,0,0,156.0
Casio,50.0,1,1,0,0,157.0
Casio,0.0,0,1,0,0,157.0
GANT,50.0,1,1,1,0,1159.0
GANT,50.0,0,1,0,0,1159.0
Casio,50.0,1,1,0,0,159.0
Casio,30.0,1,1,0,0,159.0
Citizen,100.0,1,1,0,0,1160.0
Casio,50.0,1,2,1,0,160.0
Casio,100.0,0,1,0,0,160.0
Tissot,30.0,1,1,0,0,1164.0
Casio,50.0,1,1,0,0,164.0
Casio,100.0,1,0,1,0,165.0
Casio,100.0,1,2,0,0,165.0
Casio,50.0,0,1,0,0,165.0
Casio,100.0,1,1,0,0,168.0
Casio,50.0,1,1,0,0,168.0
Rado,30.0,0,1,0,0,3169.0
Rado,30.0,0,1,0,0,2469.0
Casio,0.0,1,0,0,0,169.0
Casio,50.0,0,0,0,0,169.0
Casio,50.0,0,1,0,0,169.0
Casio,30.0,3,1,0,0,169.0
Casio,30.0,1,1,0,0,169.0
Emboss,100.0,1,1,1,0,1270.0
Casio,50.0,1,1,0,0,170.0
Casio,50.0,0,1,0,0,170.0
Casio,0.0,0,1,0,0,170.0
Casio,100.0,1,0,0,0,170.0
Casio,0.0,1,1,0,0,170.0
Michel Herbelin,50.0,0,1,0,0,1174.0
Casio,100.0,1,0,0,0,174.0
Casio,50.0,0,0,1,0,175.0
Casio,0.0,0,1,0,0,175.0
Casio,50.0,0,1,0,1,175.0
Casio,50.0,0,0,0,0,175.0
Victorinox,100.0,0,1,0,0,1178.0
Seiko,100.0,1,1,1,0,1179.0
Casio,50.0,1,0,0,0,179.0
Casio,30.0,1,1,0,0,179.0
Q&Q,100.0,1,0,0,0,179.0
Citizen,100.0,1,1,1,0,1280.0
Casio,100.0,1,1,0,0,180.0
Casio,50.0,1,1,0,0,180.0
Casio,0.0,1,1,0,0,180.0
Casio,50.0,0,1,0,0,180.0
Casio,30.0,1,2,0,0,180.0
Casio,50.0,0,2,1,0,180.0
Casio,30.0,1,1,0,0,180.0
Casio,30.0,0,1,0,0,180.0
Casio,0.0,0,0,0,0,180.0
Tissot,100.0,0,1,1,0,2181.0
Casio,100.0,0,1,0,0,184.0
Citizen,100.0,0,1,1,0,1185.0
Citizen,100.0,1,1,1,0,1185.0
Casio,100.0,0,0,1,0,185.0
Casio,0.0,1,1,0,0,185.0
Casio,50.0,1,1,0,0,185.0
Emboss,100.0,1,1,0,0,1386.0
Adi,30.0,1,1,0,0,188.0
Tissot,50.0,0,1,0,0,1189.0
Mariner,100.0,1,1,1,0,1189.0
Casio,100.0,1,0,1,0,189.0
Casio,30.0,0,1,0,0,189.0
Casio,50.0,1,1,0,3,189.0
Victorinox,100.0,1,1,0,0,1190.0
Casio,30.0,1,1,0,0,190.0
Casio,100.0,1,0,0,0,190.0
Casio,100.0,1,0,1,0,190.0
Casio,0.0,1,2,1,0,190.0
Casio,0.0,0,0,0,0,194.0
Casio,50.0,0,1,0,0,195.0
Casio,50.0,0,1,1,0,195.0
Casio,0.0,0,1,0,0,195.0
Casio,50.0,0,0,1,0,195.0
Casio,50.0,1,1,0,0,196.0
Casio,50.0,0,1,0,0,197.0
Swarovski,0.0,0,1,0,0,1198.0
Casio,100.0,1,0,0,0,198.0
Citizen,100.0,1,1,1,0,1299.0
Guess,100.0,0,1,1,0,1199.0
Casio,30.0,1,1,0,0,199.0
Casio,100.0,1,1,0,0,199.0
Casio,30.0,0,1,0,0,200.0
Q&Q,50.0,0,1,0,0,200.0
Q&Q,30.0,0,1,0,0,200.0
Casio,50.0,0,1,0,0,200.0
Casio,50.0,1,1,0,0,200.0
Casio,50.0,0,1,0,0,205.0
Adi,30.0,1,1,0,0,207.0
Casio,50.0,1,2,0,0,209.0
Casio,30.0,1,1,0,0,209.0
Casio,100.0,1,1,0,0,209.0
Casio,100.0,1,0,0,0,210.0
GANT,50.0,1,1,0,0,1213.0
Casio,30.0,0,1,0,0,214.0
Cluse,30.0,0,1,0,0,215.0
Casio,0.0,1,1,0,0,215.0
Casio,50.0,1,0,0,0,215.0
Casio,30.0,0,0,0,0,215.0
Casio,100.0,1,0,0,0,216.0
Adi,50.0,1,1,0,0,217.0
Adi,30.0,0,1,0,0,217.0
Swatch,30.0,0,1,0,0,218.0
Casio,50.0,1,0,1,0,219.0
Casio,100.0,1,0,1,0,219.0
Casio,100.0,1,1,0,0,219.0
Casio,50.0,0,1,0,0,220.0
Casio,30.0,0,1,0,0,220.0
Casio,50.0,0,1,0,0,221.0
Tissot,100.0,1,1,0,0,1223.0
Michel Herbelin,30.0,0,1,0,0,1224.0
Certina,200.0,1,1,0,0,2325.0
Orient,50.0,1,1,0,0,325.0
Casio,50.0,1,1,0,0,225.0
Tissot,100.0,1,1,1,0,1926.0
Casio,0.0,1,1,0,0,228.0
Seiko,200.0,1,1,0,0,1229.0
Casio,50.0,1,0,1,0,229.0
Casio,100.0,1,0,1,0,229.0
Anne Klein,50.0,0,1,0,0,229.0
Casio,200.0,1,1,0,0,229.0
Casio,100.0,1,0,0,0,229.0
Casio,0.0,0,1,0,0,230.0
Casio,50.0,0,0,0,0,230.0
Casio,50.0,1,1,0,0,231.0
Casio,50.0,3,2,0,0,235.0
Casio,50.0,0,1,0,0,235.0
Cluse,30.0,0,1,0,0,235.0
Casio,50.0,1,1,0,0,235.0
Casio,0.0,0,1,0,0,235.0
Caterpillar,100.0,1,1,0,0,235.0
Adi,40.0,1,1,0,0,236.0
Casio,50.0,1,1,0,0,237.0
Casio,200.0,1,0,0,0,238.0
Casio,50.0,0,1,0,0,238.0
Tissot,100.0,1,1,0,0,1339.0
Casio,50.0,1,1,0,0,239.0
Anne Klein,30.0,0,1,0,0,239.0
Tissot,30.0,0,1,0,0,1240.0
Certina,100.0,1,1,0,0,1240.0
Casio,30.0,1,0,1,0,240.0
Casio,100.0,1,0,1,0,240.0
Casio,50.0,1,1,0,0,240.0
Casio,100.0,1,1,1,0,240.0
Casio,30.0,0,1,0,0,244.0
Casio,100.0,1,2,0,0,244.0
Tissot,30.0,0,1,0,0,1245.0
Ice Watch,100.0,0,1,0,0,245.0
Casio,50.0,1,2,0,0,245.0
Casio,100.0,1,1,0,0,247.0
Emboss,100.0,1,1,0,0,2248.0
Casio,50.0,0,1,1,0,248.0
Casio,50.0,0,1,0,0,248.0
Casio,100.0,1,2,0,0,248.0
Casio,200.0,1,1,0,0,248.0
Tissot,50.0,1,1,0,0,1649.0
Casio,50.0,0,1,0,0,249.0
Casio,200.0,1,0,0,0,249.0
Casio,200.0,1,2,0,0,249.0
Anne Klein,30.0,0,1,0,0,249.0
Rado,30.0,1,1,0,0,5250.0
Certina,100.0,1,1,1,0,2250.0
Seiko,50.0,1,1,0,0,1650.0
Guess,100.0,0,1,0,0,1250.0
Mariner,100.0,1,1,0,0,1250.0
Guess,0.0,1,1,0,0,1250.0
Casio,50.0,1,1,0,0,250.0
Casio,30.0,1,1,1,0,250.0
Casio,100.0,1,1,1,0,250.0
Casio,50.0,0,1,0,0,250.0
Casio,30.0,0,1,0,0,250.0
Casio,0.0,1,1,0,0,250.0
Adi,50.0,1,1,0,0,251.0
Tissot,30.0,1,1,0,0,3254.0
Casio,50.0,1,1,0,0,255.0
Casio,50.0,0,1,0,0,255.0
Casio,100.0,1,2,0,1,255.0
Adi,50.0,0,1,0,0,255.0
Adi,50.0,1,1,0,0,255.0
Victorinox,100.0,1,1,0,0,1259.0
Casio,100.0,1,2,0,0,259.0
Casio,50.0,2,0,0,0,259.0
Casio,50.0,1,1,1,0,259.0
Casio,100.0,1,1,0,0,259.0
Casio,0.0,0,0,0,0,259.0
Casio,50.0,1,2,0,0,260.0
Anne Klein,0.0,0,1,0,0,260.0
Casio,50.0,1,1,0,0,260.0
Casio,50.0,0,1,0,0,260.0
Casio,0.0,0,1,0,0,260.0
Casio,30.0,1,1,1,0,260.0
Casio,50.0,1,0,0,0,260.0
Casio,50.0,1,1,0,0,264.0
Casio,50.0,0,1,0,0,265.0
Victorinox,100.0,1,1,0,0,1269.0
Daniel Wellington,30.0,1,1,0,0,269.0
Emboss,100.0,0,1,0,0,1270.0
Casio,200.0,1,2,0,0,1374.0
Adi,50.0,0,1,0,0,274.0
Adi,50.0,1,1,0,0,274.0
Certina,200.0,1,1,0,0,1475.0
Casio,200.0,1,2,0,0,1275.0
Casio,0.0,1,1,0,0,275.0
Casio,200.0,1,0,0,0,275.0
Anne Klein,0.0,0,1,0,0,275.0
Swatch,30.0,1,1,0,0,275.0
Casio,100.0,1,0,1,0,275.0
Casio,100.0,1,0,0,0,278.0
Tissot,50.0,1,1,1,0,2279.0
Seiko,100.0,1,1,0,0,1379.0
Casio,50.0,0,1,0,0,279.0
Casio,50.0,1,1,0,0,279.0
Casio,100.0,1,1,0,0,279.0
Casio,100.0,1,2,0,0,279.0
Casio,0.0,0,1,0,0,280.0
Casio,50.0,0,1,0,0,280.0
Casio,30.0,0,1,0,1,282.0
Casio,200.0,0,0,0,0,284.0
Casio,50.0,1,1,0,0,284.0
Casio,50.0,0,1,0,0,285.0
Casio,200.0,0,0,0,0,285.0
Adi,30.0,1,1,0,0,286.0
Victorinox,200.0,1,1,0,0,1289.0
Casio,50.0,1,1,0,0,289.0
Casio,0.0,1,2,1,1,289.0
Frederique Constant,0.0,0,1,0,0,3290.0
Rado,30.0,0,1,0,0,2290.0
Seiko,100.0,0,1,0,0,1290.0
Citizen,100.0,0,1,0,0,1290.0
Victorinox,0.0,1,1,0,0,1290.0
Armani Exchange,100.0,1,1,1,0,290.0
Armani Exchange,30.0,1,1,0,0,290.0
Danish Design,0.0,1,1,0,0,290.0
Casio,50.0,1,1,0,0,290.0
Anne Klein,0.0,0,1,0,0,290.0
Swatch,30.0,0,1,0,0,290.0
Armani Exchange,0.0,0,1,0,0,290.0
Armani Exchange,50.0,0,1,0,0,290.0
Armani Exchange,30.0,0,1,0,0,290.0
Casio,100.0,1,2,1,0,290.0
Armani Exchange,50.0,1,1,1,0,290.0
Casio,100.0,1,0,1,0,290.0
Casio,200.0,0,0,0,0,290.0
Armani Exchange,100.0,1,1,0,0,290.0
Casio,50.0,1,1,1,0,294.0
Casio,200.0,0,0,0,0,294.0
Casio,100.0,1,1,0,0,1495.0
Casio,200.0,1,2,1,0,1295.0
Casio,50.0,0,1,1,0,295.0
Casio,0.0,1,1,1,0,295.0
Anne Klein,0.0,0,1,0,0,295.0
Casio,50.0,1,1,0,0,295.0
Casio,100.0,0,2,0,0,295.0
Casio,0.0,1,0,1,0,295.0
Casio,100.0,0,1,0,0,295.0
Casio,100.0,1,1,1,0,295.0
Casio,200.0,1,0,0,0,295.0
Daniel Wellington,30.0,0,1,0,0,295.0
Swarovski,30.0,0,1,0,0,1298.0
Fossil,50.0,1,1,1,0,1298.0
Casio,100.0,1,0,0,0,298.0
Casio,30.0,0,1,0,0,298.0
Casio,50.0,1,1,0,0,298.0
Certina,100.0,0,1,0,0,2299.0
Frederique Constant,30.0,1,1,0,0,2299.0
Kate Klein,30.0,0,1,0,0,299.0
Casio,100.0,1,2,0,0,299.0
Casio,100.0,1,1,0,0,299.0
Guess,50.0,1,1,0,0,299.0
Casio,50.0,1,1,0,0,299.0
Casio,200.0,1,1,1,0,299.0
Michael Kors,10.0,0,1,1,0,299.0
Prince,30.0,0,1,0,0,299.0
Tommy Hilfiger,50.0,1,1,0,0,299.0
Casio,100.0,1,2,0,0,300.0
Adi,30.0,0,1,0,0,302.0
Adi,0.0,0,1,0,0,302.0
Adi,50.0,0,1,0,0,302.0
Adi,30.0,1,1,0,0,302.0
Casio,50.0,1,1,0,0,310.0
Casio,50.0,1,1,1,0,310.0
Adi,50.0,1,1,0,0,312.0
SKAGEN,30.0,0,1,0,0,312.0
Casio,100.0,1,1,0,0,313.0
Casio,50.0,1,1,0,0,315.0
Casio,50.0,0,0,0,0,315.0
Anne Klein,50.0,0,1,0,0,315.0
Seiko,100.0,1,1,1,0,1319.0
Casio,50.0,0,1,0,0,319.0
Casio,100.0,0,2,0,0,319.0
Casio,200.0,0,0,0,0,319.0
Michael Kors,50.0,1,1,0,0,319.0
Casio,100.0,0,0,0,0,319.0
Casio,50.0,1,1,0,0,319.0
Casio,100.0,1,1,0,0,319.0
Cluse,30.0,0,1,0,0,319.0
Michael Kors,100.0,0,1,0,0,319.0
Michael Kors,50.0,0,1,1,0,319.0
Michel Herbelin,30.0,0,1,0,0,1320.0
Pierre Richardson,30.0,1,1,1,0,1320.0
Hugo Boss,30.0,1,1,1,0,320.0
Casio,100.0,0,1,0,0,320.0
Casio,50.0,0,1,0,0,320.0
Casio,200.0,1,1,0,0,320.0
Casio,200.0,0,0,0,0,320.0
Casio,50.0,1,2,1,0,325.0
Anne Klein,30.0,0,1,0,0,325.0
Casio,200.0,2,0,1,0,325.0
Orient,30.0,0,1,0,0,325.0
Anne Klein,50.0,0,1,0,0,325.0
Casio,50.0,1,1,0,0,325.0
Seiko,100.0,1,1,1,0,1326.0
Swatch,30.0,0,1,0,0,329.0
Casio,50.0,0,1,0,0,329.0
Michael Kors,50.0,0,1,0,0,329.0
Casio,50.0,1,1,0,0,329.0
Cavallo,50.0,1,1,1,0,330.0
Casio,0.0,1,1,0,0,330.0
Casio,200.0,0,0,0,0,330.0
SKAGEN,30.0,0,1,0,0,330.0
Casio,50.0,1,1,0,0,330.0
Adi,30.0,0,1,0,0,331.0
Adi,50.0,0,1,0,0,331.0
Tommy Hilfiger,30.0,0,1,1,0,335.0
Casio,50.0,1,2,1,0,335.0
Casio,50.0,0,1,0,0,335.0
Casio,200.0,1,0,0,1,335.0
Casio,50.0,1,1,0,0,335.0
Casio,100.0,0,2,0,0,335.0
Rado,30.0,0,1,0,0,3439.0
Fossil,100.0,1,1,0,0,339.0
Swatch,30.0,0,1,0,0,339.0
Anne Klein,30.0,0,1,0,0,339.0
Adi,30.0,0,1,0,0,340.0
Casio,50.0,1,1,1,0,340.0
Adi,100.0,1,1,0,0,340.0
Casio,50.0,1,1,0,0,341.0
Cluse,30.0,0,1,0,0,344.0
Adi,100.0,1,1,0,0,344.0
Emboss,100.0,0,1,0,0,1345.0
Anne Klein,30.0,0,1,0,0,345.0
Casio,50.0,0,1,0,0,345.0
Casio,200.0,0,2,0,0,345.0
Casio,50.0,1,1,1,0,345.0
Tissot,30.0,1,1,0,0,3346.0
Casio,50.0,0,1,0,0,348.0
Mariner,100.0,1,1,1,0,1349.0
Citizen,50.0,0,1,0,0,1349.0
Beverly Hills Polo Club,0.0,1,1,0,0,349.0
Casio,50.0,1,1,0,0,349.0
Casio,50.0,1,1,1,0,349.0
Swatch,30.0,0,1,0,0,349.0
